ENSBTAG00000002194,-0.529843085662032,3.18887850004967e-05
ENSBTAG00000005800,-1.49866738848084,0.000336876395389863
ENSBTAG00000002702,0.894283882451777,0.000718724154241965
ENSBTAG00000006383,2.31486833638366,0.000772689790396651
ENSBTAG00000018882,1.95045768210885,0.00142763637463762
ENSBTAG00000022120,-1.28920376411761,0.00181152828637437
ENSBTAG00000052977,-0.534900481867232,0.00244685100292273
ENSBTAG00000008097,-1.01448210790555,0.00259403001061733
ENSBTAG00000007492,-1.06690339614228,0.00333769283005199
ENSBTAG00000020936,0.652578387288715,0.00342927087928419
ENSBTAG00000007599,0.593403474365409,0.00351512530043937
ENSBTAG00000030483,-1.57899221267231,0.00353883747390128
ENSBTAG00000008294,-0.840806679183281,0.00375306469621231
ENSBTAG00000000232,-1.31751228505888,0.00428863275198988
ENSBTAG00000021286,0.391210317070935,0.00443949123487685
ENSBTAG00000017655,-1.00042241771942,0.00463082394487983
ENSBTAG00000018289,0.280650459633823,0.00470727526276563
ENSBTAG00000047621,0.913416546247104,0.00515739772796495
ENSBTAG00000025425,-0.374531350773706,0.00545829703258502
ENSBTAG00000004651,0.644014526639493,0.00546483832181589
ENSBTAG00000046755,-0.812715377406989,0.00549427412335481
ENSBTAG00000051483,1.35351985488831,0.00582338273778302
ENSBTAG00000000305,-0.320329909977967,0.0058536362004758
ENSBTAG00000046264,-0.805405014366856,0.00602330088990152
ENSBTAG00000051440,0.992476966280244,0.00607644886490234
ENSBTAG00000015387,-0.965264787871024,0.00613613812913404
ENSBTAG00000051649,-0.986429925577663,0.00621381593875064
ENSBTAG00000004920,0.779201359866464,0.00629353790125188
ENSBTAG00000021187,-0.484653623925064,0.00637816583067628
ENSBTAG00000034885,0.559708323816501,0.00647342335510084
ENSBTAG00000013535,0.237876679934718,0.00717088831934247
ENSBTAG00000002555,-1.63121660184418,0.00726001338511309
ENSBTAG00000024957,-1.02060873457717,0.00740351291761532
ENSBTAG00000007648,-0.550777673241665,0.00745093726453914
ENSBTAG00000020704,1.0273352608753,0.00820277669551239
ENSBTAG00000014262,0.482722335318793,0.00824406858378226
ENSBTAG00000007053,0.649852784905822,0.00825060987301313
ENSBTAG00000046358,-0.496614588679383,0.0082612394680133
ENSBTAG00000014182,-0.280162991364214,0.00837080606263039
ENSBTAG00000020385,-0.755764121259456,0.00837162372378425
ENSBTAG00000010322,0.509856295762871,0.0085833979626337
ENSBTAG00000017085,-1.61799933701908,0.00859770703282623
ENSBTAG00000002995,0.441173068637229,0.00906867985744896
ENSBTAG00000044375,0.627029482597273,0.00915330778687335
ENSBTAG00000008596,-0.777957937685421,0.00917088750168132
ENSBTAG00000017769,-0.527133949123015,0.00927513929879832
ENSBTAG00000005235,-1.39380276608623,0.00948159874014769
ENSBTAG00000053752,-1.11708109745554,0.00972444410284378
